userID,number_of_active_days,avg_daily_req,avg_daily_bytes_in_reply
58081,0.296296296,0.006559332,0.019094617
58082,0,0.004472272,0.009685133
58083,0,0.023255814,0.073764187
58084,0,0.002683363,0.010317158
58085,0,0.000894454,0.048804159
58086,0,0.002683363,0.005302018
58087,0,0.013416816,0.006280126
58088,0,0.009838998,0.037994678
58089,0,0.013416816,0.021590412
58090,0,0.012522361,0.009861852
58091,0,0,0.272587856
58092,0.185185185,0.009988074,0.008433045
58093,0,0,0.000700813
58094,0,0.008050089,0.025698361
58095,0,0.013416816,0.003762246
58096,0,0.007155635,0.002716568
58097,0,0,0.006301079
58098,0,0.049194991,0.017156893
58099,0,0.001788909,0.022981506
58100,0,0.004472272,0.002227415
58101,0,0.007155635,0.00562533
58102,0,0.006261181,0.006253934
58103,0,0.000894454,0.012194687
58104,0,0.004472272,0.002226078
58105,0,0.006261181,0.027463123
58106,0,0,0.010747588
58107,0.037037037,0.010286225,0.030696146
58108,0,0.004472272,0
58109,0,0.001788909,0.004268779
58110,0,0.002683363,0.008751028
58111,0,0.001788909,0.045030675
58112,0,0.004472272,0.002258474
58113,0,0,0.031688176
58114,0,0.012522361,0.029663434
58115,0,0.000894454,0.058184448
58116,0,0.02236136,0.002409015
58117,0,0.009838998,0.003816802
58118,0.037037037,0.002236136,0.019986071
58119,0,0,0.006301079
58120,0.037037037,0.013416816,0.007604865
58121,0,0,0.003343575
58122,0,0.006261181,0.032197068
58123,0,0.009838998,0.006094743
58124,0,0.001788909,0.0037133
58125,0,0.004472272,0.023041096
58126,0,0.007155635,0.00562533
58127,0,0.005366726,0.01012218
58128,0.074074074,0.008050089,0.023503704
58129,0,0.002683363,0.008652504
58130,0,0.006261181,0.003929592
58131,0,0.005366726,0.040590365
58132,0.037037037,0.005366726,0.007554585
58133,0,0.012522361,0.007787706
58134,0.037037037,0.016100179,0.034885625
58135,0.074074074,0.006857484,0.011424582
58136,0,0.001788909,0.031474187
58137,0.111111111,0.01118068,0.013938307
58138,0,0.000894454,0.030806363
58139,0.222222222,0.008561206,0.104029424
58140,0,0.001788909,0.04343943
58141,0,0.033094812,0.009508935
58142,0,0.008050089,0.155864096
58143,0,0.073345259,0.020147873
58144,0.037037037,0.016994633,0.004314892
58145,0,0.034883721,0.017264483
58146,0,0.003577818,0.029677751
58147,0,0.007155635,0.003638206
58148,0,0.016100179,0.003281896
58149,0,0.001788909,0.013442361
58150,0.111111111,0.001341682,0.084275033
58151,0,0,0.016150805
58152,0,0.003577818,0.014066197
58153,0,0.006261181,0.016173764
58154,0,0.003577818,0.003521542
58155,0.037037037,0.008944544,0.005856789
58156,0.037037037,0.452146691,0.001115307
58157,0.037037037,0.047853309,0.017002108
58158,0,0.006261181,0.028595257
58159,0,0.000894454,0.010234015
58160,0.148148148,0.004830054,0.012233978
58161,0,0.003577818,0.003521542
58162,0,0.004472272,0.002227415
58163,0,0.012522361,0.006871537
58164,0,0.005366726,0.002808858
58165,0,0.006261181,0.008294184
58166,0,0.003577818,0.002038778
58167,0,0.01431127,0.010289662
58168,0,0.007155635,0.00562533
58169,0,0.001788909,0.026319731
58170,0,0.003577818,0.003521542
58171,0.111111111,0.007602862,0.10107177
58172,0.037037037,0.021019678,0.05446732
58173,0,0.007155635,0.037936649
58174,0.037037037,0.006708408,0.0279057
58175,0.074074074,0.010733453,0.006862688
58176,0.037037037,0.008944544,0.042868504
58177,0.074074074,0.006857484,0.010633006
58178,0.074074074,0.006261181,0.079649656
58179,0,0.006261181,0.0279057
58180,0,0.003577818,0.019422516
58181,0,0.003577818,0.004919246
58182,0,0,0.006304645
58183,0,0.005366726,0.013567909
58184,0.296296296,0.008745776,0.011367873
58185,0,0.004472272,0.008532358
58186,0.111111111,0.006261181,0.009039249
58187,0.037037037,0.044275492,0.036301947
58188,0,0.001788909,0.020954259
58189,0.037037037,0.05411449,0.008526288
58190,0,0.002683363,0.003138948
58191,0,0.080500894,0.004947639
58192,0,0.006261181,0.017031726
58193,0,0.007155635,0.002905592
58194,0,0.013416816,0.006662686
58195,0,0.026833631,0.009891144
58196,0,0.002683363,0.010317158
58197,0,0.019677996,0.007713688
58198,0,0.002683363,0.010317158
58199,0,0.010733453,0.007296675
58200,0,0.009838998,0.004615174
58201,0,0,0.003196458
58202,0.037037037,0.007602862,0.015993598
58203,0,0.015205725,0.002812665
58204,0,0.008050089,0.016523681
58205,0,0.010733453,0.005492928
58206,0,0.016100179,0.010665371
58207,0,0.005366726,0.011075067
58208,0,0.000894454,0.031033281
58209,0.037037037,0.002236136,0.026830667
58210,0,0.002683363,0.00294725
58211,0.074074074,0.002385212,0.004528571
58212,0,0.005366726,0.004616426
58213,0,0.024150268,0.014170899
58214,0,0.007155635,0.000977513
58215,0,0.02862254,0.0046632
58216,0,0.025939177,0.025969117
58217,0.296296296,0.008348241,0.043021918
58218,0,0.008050089,0.003534114
58219,0,0.012522361,0.006482672
58220,0.185185185,0.009838998,0.074970044
58221,0,0.002683363,0.005328767
58222,0,0.044722719,0.010073683
58223,0,0.000894454,0.029716804
58224,0.037037037,0.004025045,0.018167427
58225,0,0.007155635,0.002308008
58226,0,0.004472272,0.002258474
58227,0,0.013416816,0.00393405
58228,0.037037037,0.016100179,0.019444483
58229,0.111111111,0.007602862,0.010025197
58230,0.148148148,0.010017889,0.010605573
58231,0,0.011627907,0.005042175
58232,0.074074074,0.003577818,0.016549524
58233,0,0.006261181,0.010317158
58234,0,0.005366726,0.015229507
58235,0,0.003577818,0.000940481
58236,0,0.002683363,0.001834954
58237,0,0.004472272,0.003434818
58238,0,0.003577818,0.015441967
58239,0,0.02236136,0.019648802
58240,0.037037037,0.004025045,0.018304959
58241,0,0.008050089,0.015801825
58242,0,0.006261181,0.015544392
58243,0,0.009838998,0.007537904
58244,0,0.006261181,0.005975414
58245,0,0.004472272,0.002227861
58246,0,0.002683363,0.014242738
58247,0.037037037,0.018783542,0.036639088
58248,0,0.000894454,0.035191796
58249,0,0.015205725,0.005751474
58250,0,0.01431127,0.014038872
58251,0,0.002683363,0.010320056
58252,0,0,0.008797615
58253,0,0.002683363,0.03412475
58254,0,0.001788909,0.002677535
58255,0.074074074,0.00417412,0.004801711
58256,0,0.000894454,0.049066296
58257,0.481481481,0.013289037,0.018497076
58258,0,0.007155635,0.015169726
58259,0,0.010733453,0.00453039
58260,0.074074074,0.007453787,0.056228951
58261,0,0.024150268,0.009236228
58262,0,0.008050089,0.005993371
58263,0,0.044722719,0.009249142
58264,0,0.002683363,0.001835846
58265,0,0,0.073041512
58266,0,0.001788909,0.046647182
58267,0,0,0.024129913
58268,0.037037037,0.001341682,0.086411466
58269,0,0.024150268,0.031665471
58271,0.037037037,0.010286225,0.009584894
58272,0,0.006261181,0.02409135
58273,0,0.034883721,0.043843951
58274,0,0.025939177,0.022383229
58275,0,0.002683363,0.012203603
58276,0,0.000894454,0.108552954
58277,0,0.005366726,0.014980363
58278,0.740740741,0.014907573,0.014617402
58279,0,0.013416816,0.011023656
58280,0,0.001788909,0.095450004
58281,0,0.007155635,0.00562533
58282,0,0.000894454,0.032688573
58283,0,0.002683363,0.005020044
58284,0,0.006261181,0.046660593
58285,0.037037037,0.005366726,0.150877471
58286,0,0,0.791747878
58287,0,0.038461538,0.044392018
58288,0,0.060822898,0.008254398
58289,0,0.02236136,0.003764523
58290,0,0.009838998,0.009331175
58291,0.074074074,0.003279666,0.092928821
58292,0,0.018783542,0.013093643
58293,0,0.000894454,0.04541422
58294,0,0.01431127,0.006249627
58295,0,0.02236136,0.015369232
58296,0,0.009838998,0.016979417
58298,0,0.003577818,0.025171325
58299,0,0.013416816,0.016598696
58300,0,0.002683363,0.005302018
58301,0,0.018783542,0.014293398
58302,0,0.018783542,0.016634549
58303,0.037037037,0.021914132,0.022828468
58304,0,0.010733453,0.010567069
58305,0,0.012522361,0.008721173
58306,0,0.013416816,0.010180685
58307,0,0.007155635,0.00562533
58308,0,0.008944544,0.005071129
58309,0,0.000894454,0
58310,0,0.001788909,0.059194653
58311,0.037037037,0.008944544,0.008556001
58312,0.037037037,0.005813953,0.005259413
58313,0,0.007155635,0.00562533
58314,0,0.002683363,0.002408489
58315,0.037037037,0.011627907,0.00949853
58316,0.037037037,0.00313059,0.032862662
58317,0.037037037,0.001788909,0.006823657
58318,0,0.016994633,0.058320687
58319,0,0.005366726,0.01265298
58320,0,0.005366726,0.007830717
58321,0,0.007155635,0
58322,0.037037037,0.006261181,0.010585553
58323,0,0.016100179,0.001566529
58324,0,0.019677996,0.003114778
58325,0,0.002683363,0.010317158
58326,0,0.016100179,0.05365666
58327,0,0.006261181,0.004567546
58328,0,0.010733453,0.026046652
58329,0,0.002683363,0.005020044
58330,0,0.017889088,0.003927051
58331,0,0.010733453,0.011828025
58332,0,0.056350626,0.010834018
58333,0,0.004472272,0.009770224
58334,0,0.004472272,0.010667936
58336,0,0.000894454,0.019747154
58337,0,0.000894454,0.035316623
58338,0,0.002683363,0.020507483
58339,0.333333333,0.007692308,0.011618217
58340,0,0.004472272,0.002226078
58341,0.037037037,0.02862254,0.007904458
58342,0,0.000894454,0.161858457
58343,0.074074074,0.00208706,0.006299593
58344,0,0.008944544,0.00870821
58345,0,0,0.00630732
58346,0,0,0.007604627
58347,0,0.001788909,0.009201816
58348,0.074074074,0.000894454,0.007041024
58349,0.111111111,0.018559928,0.01339178
58350,0,0,0.006806627
58351,0.185185185,0.016696482,0.011310798
58352,0,0.015205725,0.004256594
58353,0,0,0.009963854
58354,0,0.001788909,0.03181746
58355,0,0.001788909,0.007737479
58356,0,0.02236136,0.006954773
58357,0,0.004472272,0.002227415
58358,0,0.002683363,0.014242738
58359,0,0.009838998,0.006707583
58360,0,0.006261181,0.017898492
58361,0,0.009838998,0.005349794
58362,0,0,0.016150805
58363,0,0.002683363,0.032374946
58364,0,0.002683363,0.011788777
58365,0,0.012522361,0.074430359
58366,0,0.033094812,0.011149216
58367,0,0.002683363,0.010317158
58368,0,0.003577818,0.028302516
58369,0,0.009838998,0.010415905
58370,0,0.002683363,0.000891174
58371,0,0.007155635,0.015964754
58372,0.037037037,0.008944544,0.019749102
58373,0,0.003577818,0.004644805
58374,0,0.009838998,0.017752378
58375,0,0.001788909,0.035898702
58376,0,0.003577818,0.047672783
58377,0.037037037,0.009838998,0.007659361
58378,0,0.008050089,0.007455637
58379,0,0.067084079,0.037015218
58380,0,0.002683363,0.020507483
58381,0.148148148,0.015742397,0.043401271
58382,0,0.008050089,0.005164263
58383,0,0.008944544,0.013226535
58384,0.037037037,0.012522361,0.025487555
58385,0,0.004472272,0.002226821
58386,0,0.010733453,0.019269555
58387,0,0.031305903,0.004400987
58388,0,0.008944544,0.006873418
58389,0,0.005366726,0.013768269
58390,0.074074074,0.010435301,0.00702186
58391,0,0.002683363,0.010317158
58392,0,0.027728086,0.006016206
58393,0.037037037,0.019230769,0.027644827
58394,0,0.007155635,0.00562533
58395,0.037037037,0.013416816,0.007869294
58396,0,0.06529517,0.011965687
58397,0,0.000894454,0.025404483
58398,0.037037037,0.018336315,0.013971953
58399,0,0.004472272,0.004469394
58400,0,0.006261181,0.009043256
58401,0,0.004472272,0.002226821
58402,0,0.005366726,0.014028367
58403,0,0.006261181,0.007246642
58404,0.037037037,0.029069767,0.044786613
58405,0,0.005366726,0.004268949
58406,0,0.020572451,0.008354851
58407,0,0.007155635,0.011184581
58408,0,0.001788909,0.293132564
58409,0,0.01431127,0.015549748
58410,0.37037037,0.008781916,0.01247125
58411,0,0.004472272,0.239314083
58412,0,0.032200358,0.003598217
58413,0,0.012522361,0.010793774
58414,0.037037037,0.006261181,0.012142704
58415,0.222222222,0.003450038,0.012966802
58416,0,0,0.007736587
58417,0.185185185,0.013118664,0.013076067
58418,0,0.008050089,0.020121367
58419,0,0.003577818,0.004771594
58420,0.037037037,0.007155635,0
58421,0.074074074,0.007453787,0.004794389
58422,0.259259259,0.009279964,0.021373945
58423,0,0.002683363,0.010317158
58424,0,0.001788909,0.072482169
58425,0,0.003577818,0.00882686
58426,0.444444444,0.012315949,0.013330791
58427,0.037037037,0.007155635,0.014487209
58428,0.074074074,0.001192606,0.033592119
58429,0,0.018783542,0.008123104
58430,0.185185185,0.012820513,0.013528902
58431,0,0.015205725,0.039697053
58432,0,0.008050089,0.021197196
58433,0.037037037,0.003577818,0.005685044
58434,0,0.004472272,0.004514124
58435,0.037037037,0.008944544,0.004497009
58436,0.074074074,0.009838998,0.013891044
58437,0,0.008050089,0.025366887
58438,0,0.006261181,0.006227074
58439,0.074074074,0.009242695,0.005801586
58440,0,0.001788909,0.038649945
58441,0,0.001788909,0.009201816
58442,0.074074074,0.035181872,0.01119607
58443,0.111111111,0.019007156,0.011612488
58444,0,0.006261181,0.051936755
58445,0,0.012522361,0.004229251
58446,0,0.01431127,0.006949129
58447,0,0.003577818,0.008652504
58448,0.037037037,0.026833631,0.014634003
58449,0,0,0.003564697
58450,0,0.004472272,0.002227415
58451,0.037037037,0.023255814,0.022720652
58452,0.111111111,0.001341682,0.004052079
58453,0,0.002683363,0.013467029
58454,0,0.011627907,0.073859382
58455,0,0.009838998,0.00811025
58456,0,0.000894454,0.020346323
58457,0,0.001788909,0.009201816
58458,0,0.015205725,0.060393238
58459,0,0.007155635,0.005625231
58460,0,0,0.006806627
58461,0,0.007155635,0.003449975
58462,0,0.011627907,0.004904929
58463,0,0.003577818,0.003521542
58464,0,0.000894454,0.030805918
58465,0,0,0.155156149
58466,0,0.006261181,0.004992292
58467,0.037037037,0.002683363,0.006134346
58468,0,0.021466905,0.013501231
58469,0.037037037,0.004025045,0.003353581
58470,0,0.006261181,0.008123327
58471,0,0.010733453,0.021386809
58472,0.074074074,0.012820513,0.027968981
58473,0.037037037,0.008944544,0.005866124
58474,0,0.021466905,0.005635859
58475,0,0.013416816,0.004540909
58476,0.111111111,0.006261181,0.013225855
58477,0.037037037,0.016994633,0.022707345
58478,0.037037037,0.008050089,0.00539283
58479,0,0.004472272,0.010495705
58480,0.074074074,0.001192606,0.02732481
58481,0.111111111,0.017665474,0.006890431
58482,0,0.007155635,0.009151192
58483,0,0.015205725,0.031550371
58484,0,0.002683363,0
58485,0,0.004472272,0.00223113
58486,0,0.000894454,0.020346323
58487,0,0.011627907,0.031375663
58488,0.037037037,0.009391771,0.015048123
58489,0,0.012522361,0.006860778
58490,0.074074074,0.017590936,0.026973579
58491,0,0.001788909,0.011608298
58492,0,0.008944544,0.006084334
58493,0,0.016994633,0.025788091
58494,0,0.002683363,0.010317158
58495,0,0.004472272,0.002227415
58496,0.111111111,0.013193202,0.049925384
58497,0.111111111,0.009168157,0.014701385
58498,0,0.008050089,0.009587679
58499,0,0,0.070070634
58500,0,0.003577818,0.004043497
58501,0.666666667,0.012804821,0.039975519
58502,0,0.01431127,0.045790457
58503,0,0.000894454,0.014005121
58504,0.111111111,0.006484794,0.011248542
58505,0.037037037,0.012969589,0.006779292
58506,0.074074074,0.003279666,0.017909501
58507,0.037037037,0.008944544,0.02189834
58508,0,0.011627907,0.009380352
58509,0,0.002683363,0.010317158
58510,0.037037037,0.012075134,0.005239369
58511,0.148148148,0.007871199,0.00972825
58512,0,0.003577818,0.003521542
58513,0,0.006261181,0.009627713
58514,0,0.004472272,0.005853485
58515,0,0.005366726,0.07752496
58516,0.037037037,0.001788909,0.014128499
58517,0,0.039355993,0.004957546
58518,0.259259259,0.012410555,0.011507066
58519,0.037037037,0.024597496,0.139621458
58520,0.074074074,0.005664878,0.004161202
58521,0.259259259,0.011404293,0.012065805
58522,0.037037037,0.002236136,0.00618149
58523,0.074074074,0.002981515,0.009244205
58524,0,0.007155635,0.003134441
58525,0.148148148,0.006797853,0.014939324
58526,0,0.003577818,0.004669592
58527,0.111111111,0.033094812,0.027128372
58528,0,0.003577818,0.01270612
58529,0.111111111,0.011404293,0.014292917
58530,0,0.001788909,0.006693391
58531,0,0.008050089,0.007661869
58532,0.074074074,0.006559332,0.00879399
58533,0.037037037,0.006261181,0.009681805
58534,0,0.002683363,0.010317158
58535,0.037037037,0.041144902,0.064438504
58536,0.074074074,0.008050089,0.009270866
58537,0.037037037,0.004919499,0.006904928
58538,0.037037037,0.029516995,0.007351662
58539,0.111111111,0.011851521,0.006175935
58540,0.111111111,0.001788909,0.002226078
58541,0,0.000894454,0.003150539
58542,0,0,0.067135421
58543,0.074074074,0.051282051,0.026728495
58544,0.037037037,0.00313059,0.400084559
58545,0,0.012522361,0.012153613
58546,0,0.001788909,0.046003729
58547,0,0,0.007737479
58548,0.666666667,0.016006026,0.023474101
58549,0.518518519,0.030292188,0.011075892
58550,0.111111111,0.019007156,0.020763328
58551,0.037037037,0.01431127,0.019680361
58552,0,0.000894454,0.006556974
58553,0.037037037,0.004025045,0.047797855
58554,0.037037037,0.008497317,0.013790768
58555,0,0.008944544,0.004404198
58556,0,0.003577818,0.003521542
58557,0.111111111,0.004695886,0.019248469
58558,0,0,0.006296621
58559,0.074074074,0.006857484,0.00903338
58560,0,0,0.075704781
58561,0,0.008944544,0.00636949
58562,0.037037037,0.031305903,0.013075484
58563,0,0.002683363,0.00294725
58564,0.037037037,0.010286225,0.005135168
58565,0,0.006261181,0.033261662
58566,0,0.007155635,0.016782171
58567,0,0.01431127,0.012031573
58568,0,0.000894454,0.008493127
58569,0.037037037,0.058139535,0.020350737
58570,0.037037037,0.000894454,0.012163926
58571,0,0.008944544,0.008875267
58572,0.111111111,0.014534884,0.020956538
58573,0.111111111,0.004248658,0.026949966
58574,0,0.001788909,0.009201816
58575,0.37037037,0.009107172,0.013470211
58576,0,0.001788909,0.003422929
58577,0,0.021466905,0.024395508
58578,0.037037037,0.015205725,0.018908456
58579,0.111111111,0.01744186,0.014808563
58580,0,0.016100179,0.008297181
58581,0,0.000894454,0.035316623
58582,0,0.003577818,0.010317158
58584,0,0,0.006296621
58585,0,0.004472272,0.018240019
58586,0,0.011627907,0.039213321
58587,0.037037037,0.021019678,0.029082594
58588,0,0,0.024129913
58589,0.037037037,0.008050089,0.023492553
58590,0.037037037,0.00313059,0.028252318
58591,0.407407407,0.013640429,0.0449358
58592,0,0.005366726,0.008059099
58593,0,0.007155635,0.046360873
58594,0.259259259,0.018336315,0.020665891
58595,0,0.001788909,0.007023885
58596,0,0.004472272,0.002244356
58597,0,0.010733453,0.0079169
58598,0,0.035778175,0.045389157
58599,0,0.000894454,0.003682391
58600,0.074074074,0.007155635,0.005856325
58601,0.037037037,0.012522361,0.14364409
58602,0,0.009838998,0.006941856
58603,0,0.004472272,0.002244356
58604,0,0.02862254,0.003450624
58605,0,0.005366726,0.016873782
58606,0.148148148,0.002146691,0.007111769
58607,0.074074074,0.002385212,0.004467066
58608,0,0.008944544,0.007009106
58609,0,0.008944544,0.006204054
58610,0.111111111,0.019007156,0.007246395
58611,0,0.003577818,0.004254989
58612,0,0,0.791747878
58613,0,0.003577818,0.003184332
58614,0,0.007155635,0.003640584
58615,0.074074074,0.003279666,0.004735889
58616,0.148148148,0.003577818,0.009287153
58617,0,0,0.116735351
58618,0,0,0.272587856
58619,0,0.000894454,0.022690392
58620,0,0.013416816,0.003961579
58621,0,0.021466905,0.026585006
58622,0.037037037,0.006261181,0.012496762
58623,0,0.000894454,0.007031761
58624,0,0.004472272,0.002227415
58625,0.037037037,0.002236136,0.011282374
58626,0.111111111,0.00559034,0.013437825
58627,0,0.02236136,0.005881014
58628,0,0.004472272,0.00105122
58629,0,0.004472272,0.031305076
58630,0,0.007155635,0.00562533
58631,0,0.004472272,0.0349307
58632,0,0.001788909,0.020782474
58633,0,0.001788909,0.00549654
58634,0,0.007155635,0.00562533
58635,0.037037037,0.016547406,0.066105404
58636,0.296296296,0.005664878,0.000539802
58637,0,0.004472272,0.01023877
58638,0,0,0.043824907
58639,0,0.002683363,0.013467029
58640,0,0.007155635,0.005625231
58641,0,0,0.006806627
58642,0,0.001788909,0.013564215
58643,0,0.02236136,0.043783481
58644,0,0.018783542,0.01285559
58645,0,0.016100179,0.089152937
58646,0,0.007155635,0.025617581
58647,0,0.067978533,0.012498395
58648,0,0.001788909,0.046003729
58649,0.037037037,0.008050089,0.039715787
58650,0,0.002683363,0.005020044
58651,0,0.007155635,0.005625231
58652,0.037037037,0.006708408,0.044665516
58653,0,0.008944544,0.007155899
58654,0,0.008050089,0.007875412
58655,0,0.007155635,0.031624672
58656,0.037037037,0.051878354,0.008859011
58657,0.296296296,0.023553965,0.019011729
58658,0,0.000894454,0.005768782
58659,0,0.004472272,0.014393719
58660,0,0,0.003774228
58661,0,0.002683363,0.010317158
58662,0,0.000894454,0.034457993
58663,0,0.004472272,0.002227415
58664,0,0.020572451,0.002227415
58665,0,0.004472272,0.002226821
58666,0.222222222,0.009455661,0.001231638
58667,0,0.052772809,0.042321205
58668,0,0.001788909,0.014304557
58669,0.037037037,0.008050089,0.009876564
58670,0.888888889,0.050375671,0.029023947
58671,0.074074074,0.016696482,0.009698501
58672,0,0.009838998,0.010322136
58673,0.296296296,0.018187239,0.01701594
58674,0,0.002683363,0.01384463
58675,0,0.012522361,0.014122786
58676,0,0.003577818,0.003521542
58677,0,0.005366726,0.046792473
58678,0,0.008050089,0.009538818
58679,0,0.012522361,0.017352233
58680,0,0.000894454,0.019747154
58681,0,0.007155635,0.00562533
58682,0,0.000894454,0.008797615
58683,0,0.024150268,0.012966129
58684,0,0.029516995,0.012259697
58685,0,0.010733453,0.004551446
58686,0,0,0.006806627
58687,0,0.026833631,0.041510722
58688,0,0.008944544,0.000977513
58689,0,0.015205725,0.016222779
58690,0,0.011627907,0.002710971
58691,0,0.000894454,0.020346323
58692,0,0.008050089,0.00639559
58693,0,0.003577818,0.020377619
58694,0,0,0.043824907
58695,0,0.004472272,0.005978609
58696,0,0,0.00378671
58697,0,0,0.003553106
58698,0,0.001788909,0.009201816
58699,0,0.018783542,0.016839857
58700,0.111111111,0.013640429,0.007676178
58701,0,0.004472272,0.002226078
58702,0,0.003577818,0.006484752
58703,0.111111111,0.006261181,0.0140135
58704,0,0.068872987,0.024435635
58705,0,0.020572451,0.03103629
58706,0,0.003577818,0.004965432
58707,0,0.007155635,0.114515415
58708,0,0.005366726,0.033689735
58709,0,0.004472272,0.002226821
58710,0,0.024150268,0.020356643
58711,0,0.009838998,0.003932193
58712,0,0.003577818,0.003521542
58713,0,0.007155635,0.006638904
58714,0,0,0.007737479
58715,0,0,0.035132504
58716,0,0.019677996,0.006154116
58717,0.037037037,0.011627907,0.017168162
58718,0,0.016100179,0.004369126
58719,0,0.003577818,0.012616067
58720,0,0.007155635,0.005898166
58721,0.037037037,0.005366726,0.00513731
58722,0,0.007155635,0.02826802
58723,0,0.000894454,0.272587856
58724,0.037037037,0.005813953,0.003269875
58725,0.074074074,0.011926058,0.004454868
58726,0.333333333,0.013774597,0.023706305
58727,0.037037037,0.023255814,0.011025782
58728,0,0.006261181,0.005000539
58729,0,0,0.036910394
58730,0,0.010733453,0.080901966
58731,0,0.004472272,0.002227415
58732,0.037037037,0.004472272,0.024734877
58733,0.296296296,0.001788909,0.02767241
58734,0,0.005366726,0.002809877
58735,0.037037037,0.002236136,0.010109188
58736,0,0.008944544,0.009727007
58737,0,0.000894454,0.014005121
58738,0.037037037,0.006261181,0.016050275
58739,0.222222222,0.002172246,0.004645073
58740,0,0.004472272,0.047407139
58741,0,0.010733453,0.050754167
58742,0,0.001788909,0.007683387
58743,0,0.016100179,0.045698717
58744,0.185185185,0.007751938,0.020338746
58745,0,0.012522361,0.003571592
58746,0,0.003577818,0.007613365
58747,0,0.004472272,0.002227415
58748,0.111111111,0.026162791,0.030456229
58749,0,0.000894454,0.035175747
58750,0,0.006261181,0.006103139
58751,0,0.007155635,0.033272981
58752,0,0.020572451,0.006189143
58753,0,0.001788909,0.047957269
58754,0,0.007155635,0.094822105
58755,0,0.016994633,0.008974109
58756,0,0.006261181,0.006836274
58757,0,0.031305903,0.015873616
58758,0.037037037,0.024597496,0.020138762
58759,0,0.000894454,0.000887162
58760,0.037037037,0.011627907,0.020370821
58761,0,0.003577818,0.012616067
58762,0,0.001788909,0.012117116
58763,0,0,0.005891825
58764,0.037037037,0.017889088,0.006533363
58765,0,0.023255814,0.022020934
58766,0,0.033094812,0.015302631
58767,0.111111111,0.017665474,0.015901808
58768,0,0.011627907,0.011463941
58769,0,0.007155635,0.006646532
58770,0.037037037,0.008050089,0.009320694
58771,0,0.021466905,0.005022888
58772,0,0.044722719,0.028204441
58773,0,0.004472272,0.002227415
58774,0,0,0.032902562
58775,0,0.002683363,0.001182957
58776,0,0.000894454,0.011342744
58777,0,0.008944544,0.002676968
58778,0,0.007155635,0.000977513
58779,0,0.019677996,0.034767288
58780,0,0.002683363,0.005302018
58781,0,0.011627907,0.019158048
58782,0,0.000894454,0.014911453
58783,0,0,0.125544557
58784,0.074074074,0.005068575,0.023191685
58785,0,0.016100179,0.004090659
58786,0,0.008050089,0.002924246
58787,0,0.030411449,0.007083029
58788,0,0.001788909,0.016699449
58789,0.111111111,0.005143113,0.012969885
58790,0,0.003577818,0.008270846
58791,0,0.025044723,0.01013692
58792,0,0.009838998,0.015880793
58793,0,0.005366726,0.021201323
58794,0.037037037,0.007155635,0.005257544
58795,0,0.002683363,0.001554762
58796,0,0.052772809,0.011017734
58797,0,0.006261181,0.004557293
58798,0,0,0.109562268
58799,0,0.013416816,0.050938085
58800,0,0,0.036910394
58801,0,0.016994633,0.029428587
58802,0.037037037,0.008050089,0.016703795
58803,0,0.038461538,0.008156439
58804,0,0.007155635,0.005270663
58805,0,0.021466905,0.015962245
58806,0.037037037,0.004472272,0.006760222
58807,0,0.006261181,0.022275454
58808,0,0.010733453,0.003898574
58809,0.037037037,0.021019678,0.015678659
58810,0,0.003577818,0.00414211
58811,0,0.010733453,0.015159872
58812,0.037037037,0.007155635,0.003722588
58813,0,0.006261181,0.001801853
58814,0,0.006261181,0.000788415
58815,0,0.017889088,0.004091154
58816,0,0.002683363,0.008751028
58817,0,0.008944544,0.043318143
58818,0,0.000894454,0.064015197
58819,0,0.004472272,0.002226078
58820,0.037037037,0.008497317,0.010186693
58821,0,0.016100179,0.005287158
58822,0,0.010733453,0.018124715
58823,0,0.004472272,0.025182173
58824,0,0.001788909,0.009201816
58825,0,0,0.00372608
58826,0,0.007155635,0.00531782
58827,0,0.006261181,0.003112423
58828,0,0.008050089,0.007192342
58829,0,0.006261181,0.008111959
58830,0.037037037,0.010733453,0.016818903
58831,0,0.074239714,0.025877988
58832,0.111111111,0.009168157,0.007709812
58833,0,0.005366726,0.038253174
58834,0.074074074,0.008944544,0.031258622
58835,0.037037037,0.004919499,0.002972215
58836,0.037037037,0.001788909,0.005224893
58837,0,0,0.004046172
58838,0.148148148,0.003398927,0.023573237
58839,0.518518519,0.006738223,0.010970956
58840,0.111111111,0.011404293,0.019744238
58841,0,0.004472272,0.001745792
58842,0.148148148,0.007692308,0.111406006
58843,0,0.001788909,0.027051157
58844,0,0.004472272,0.002227415
58845,0,0.024150268,0.018515063
58846,0,0.016994633,0.010851194
58847,0,0.016100179,0.207087478
58848,0,0.000894454,0.00386651
58849,0,0.011627907,0.006942026
58850,0,0.002683363,0.032340841
58851,0,0.008050089,0.004100204
58852,0,0.004472272,0.002258474
58853,0.037037037,0.005366726,0.002031556
58854,0.148148148,0.010733453,0.007673139
58855,0,0.005366726,0.009226102
58856,0,0.042039356,0.005956189
58857,0.222222222,0.008561206,0.019194128
58858,0,0.046511628,0.008332744
58859,0,0.004472272,0.002227415
58860,0,0,0.002982469
58861,0,0.004472272,0.00223113
58862,0.222222222,0.029389215,0.023573144
58863,0,0.000894454,0.008586301
58864,0.074074074,0.008050089,0.010154906
58865,0,0.003577818,0.000722747
58866,0,0.010733453,0.01724448
58867,0.037037037,0.007155635,0.007974006
